year_month,Date,Vendor_Name,Amount
2022-12,2022-12-30,AK Chicken Adakkaputhur,2412.0
2022-12,2022-12-09,Babu Palakkad,1030.0
2022-12,2022-12-20,Babu Palakkad,1570.0
2022-12,2022-12-24,Babu Palakkad,760.0
2022-12,2022-12-31,Babu Palakkad,1680.0
2022-12,2022-12-01,City Mart Supermarket,133.0
2022-12,2022-12-02,City Mart Supermarket,133.0
2022-12,2022-12-03,City Mart Supermarket,133.0
2022-12,2022-12-04,City Mart Supermarket,33.0
2022-12,2022-12-05,City Mart Supermarket,102.0
2022-12,2022-12-07,City Mart Supermarket,100.0
2022-12,2022-12-08,City Mart Supermarket,145.0
2022-12,2022-12-09,City Mart Supermarket,211.0
2022-12,2022-12-10,City Mart Supermarket,156.0
2022-12,2022-12-12,City Mart Supermarket,92.0
2022-12,2022-12-13,City Mart Supermarket,136.0
2022-12,2022-12-14,City Mart Supermarket,30.0
2022-12,2022-12-15,City Mart Supermarket,100.0
2022-12,2022-12-16,City Mart Supermarket,30.0
2022-12,2022-12-17,City Mart Supermarket,266.0
2022-12,2022-12-18,City Mart Supermarket,133.0
2022-12,2022-12-19,City Mart Supermarket,50.0
2022-12,2022-12-20,City Mart Supermarket,36.0
2022-12,2022-12-21,City Mart Supermarket,300.0
2022-12,2022-12-23,City Mart Supermarket,195.0
2022-12,2022-12-24,City Mart Supermarket,136.0
2022-12,2022-12-25,City Mart Supermarket,36.0
2022-12,2022-12-26,City Mart Supermarket,130.0
2022-12,2022-12-27,City Mart Supermarket,86.0
2022-12,2022-12-28,City Mart Supermarket,186.0
2022-12,2022-12-29,City Mart Supermarket,130.0
2022-12,2022-12-30,City Mart Supermarket,220.0
2022-12,2022-12-31,City Mart Supermarket,86.0
2022-12,2022-12-01,Essar Associates,4115.0
2022-12,2022-12-08,Essar Associates,3025.0
2022-12,2022-12-15,Essar Associates,4358.0
2022-12,2022-12-22,Essar Associates,6843.0
2022-12,2022-12-29,Essar Associates,1653.0
2022-12,2022-12-01,Five Star Traders,366.0
2022-12,2022-12-04,Five Star Traders,72.0
2022-12,2022-12-05,Five Star Traders,1336.0
2022-12,2022-12-09,Five Star Traders,1492.0
2022-12,2022-12-13,Five Star Traders,417.0
2022-12,2022-12-15,Five Star Traders,1145.0
2022-12,2022-12-19,Five Star Traders,1163.0
2022-12,2022-12-21,Five Star Traders,184.0
2022-12,2022-12-23,Five Star Traders,1121.0
2022-12,2022-12-26,Five Star Traders,45.0
2022-12,2022-12-27,Five Star Traders,264.0
2022-12,2022-12-28,Five Star Traders,991.0
2022-12,2022-12-30,Five Star Traders,285.0
2022-12,2022-12-31,Five Star Traders,401.0
2022-12,2022-12-18,Isha Fresh Vegitables (Hisham),1074.0
2022-12,2022-12-24,Isha Fresh Vegitables (Hisham),482.0
2022-12,2022-12-31,Isha Fresh Vegitables (Hisham),522.0
2022-12,2022-12-02,KTP Vegitables,394.0
2022-12,2022-12-04,KTP Vegitables,134.0
2022-12,2022-12-05,KTP Vegitables,52.0
2022-12,2022-12-06,KTP Vegitables,622.0
2022-12,2022-12-07,KTP Vegitables,181.0
2022-12,2022-12-09,KTP Vegitables,361.0
2022-12,2022-12-10,KTP Vegitables,237.0
2022-12,2022-12-11,KTP Vegitables,425.0
2022-12,2022-12-13,KTP Vegitables,446.0
2022-12,2022-12-14,KTP Vegitables,146.0
2022-12,2022-12-15,KTP Vegitables,352.0
2022-12,2022-12-16,KTP Vegitables,70.0
2022-12,2022-12-17,KTP Vegitables,825.0
2022-12,2022-12-18,KTP Vegitables,154.0
2022-12,2022-12-20,KTP Vegitables,345.0
2022-12,2022-12-21,KTP Vegitables,381.0
2022-12,2022-12-23,KTP Vegitables,525.0
2022-12,2022-12-24,KTP Vegitables,362.0
2022-12,2022-12-25,KTP Vegitables,292.0
2022-12,2022-12-26,KTP Vegitables,98.0
2022-12,2022-12-27,KTP Vegitables,515.0
2022-12,2022-12-28,KTP Vegitables,282.0
2022-12,2022-12-29,KTP Vegitables,305.0
2022-12,2022-12-30,KTP Vegitables,725.0
2022-12,2022-12-31,KTP Vegitables,454.0
2022-12,2022-12-01,Koonathil Traders,12814.0
2022-12,2022-12-06,Koonathil Traders,550.0
2022-12,2022-12-09,Koonathil Traders,360.0
2022-12,2022-12-13,Koonathil Traders,58949.0
2022-12,2022-12-24,Koonathil Traders,12820.0
2022-12,2022-12-02,Lakhsyam Foods,7925.0
2022-12,2022-12-20,Lakhsyam Foods,11089.0
2022-12,2022-12-27,Lakhsyam Foods,20197.0
2022-12,2022-12-01,Local Purchase,277.0
2022-12,2022-12-03,Local Purchase,1074.0
2022-12,2022-12-04,Local Purchase,30.0
2022-12,2022-12-06,Local Purchase,33.0
2022-12,2022-12-07,Local Purchase,338.0
2022-12,2022-12-09,Local Purchase,45.0
2022-12,2022-12-10,Local Purchase,60.0
2022-12,2022-12-11,Local Purchase,268.0
2022-12,2022-12-12,Local Purchase,30.0
2022-12,2022-12-14,Local Purchase,484.0
2022-12,2022-12-15,Local Purchase,426.0
2022-12,2022-12-16,Local Purchase,96.0
2022-12,2022-12-17,Local Purchase,1396.0
2022-12,2022-12-18,Local Purchase,737.0
2022-12,2022-12-19,Local Purchase,50.0
2022-12,2022-12-21,Local Purchase,260.0
2022-12,2022-12-25,Local Purchase,1088.0
2022-12,2022-12-28,Local Purchase,639.0
2022-12,2022-12-29,Local Purchase,340.0
2022-12,2022-12-30,Local Purchase,100.0
2022-12,2022-12-31,Local Purchase,182.0
2022-12,2022-12-01,Local Purchase-Gas AGency,1780.0
2022-12,2022-12-10,Local Purchase-Gas AGency,1780.0
2022-12,2022-12-12,Local Purchase-Gas AGency,1780.0
2022-12,2022-12-16,Local Purchase-Gas AGency,1780.0
2022-12,2022-12-19,Local Purchase-Gas AGency,1780.0
2022-12,2022-12-24,Local Purchase-Gas AGency,1780.0
2022-12,2022-12-29,Local Purchase-Gas AGency,1780.0
2022-12,2022-12-01,Local Purchase-Petrol,200.0
2022-12,2022-12-02,Local Purchase-Petrol,300.0
2022-12,2022-12-03,Local Purchase-Petrol,700.0
2022-12,2022-12-05,Local Purchase-Petrol,580.0
2022-12,2022-12-06,Local Purchase-Petrol,200.0
2022-12,2022-12-07,Local Purchase-Petrol,370.0
2022-12,2022-12-08,Local Purchase-Petrol,520.0
2022-12,2022-12-09,Local Purchase-Petrol,300.0
2022-12,2022-12-10,Local Purchase-Petrol,400.0
2022-12,2022-12-11,Local Purchase-Petrol,170.0
2022-12,2022-12-12,Local Purchase-Petrol,300.0
2022-12,2022-12-14,Local Purchase-Petrol,500.0
2022-12,2022-12-15,Local Purchase-Petrol,200.0
2022-12,2022-12-16,Local Purchase-Petrol,200.0
2022-12,2022-12-17,Local Purchase-Petrol,200.0
2022-12,2022-12-18,Local Purchase-Petrol,400.0
2022-12,2022-12-19,Local Purchase-Petrol,490.0
2022-12,2022-12-20,Local Purchase-Petrol,400.0
2022-12,2022-12-22,Local Purchase-Petrol,300.0
2022-12,2022-12-23,Local Purchase-Petrol,400.0
2022-12,2022-12-24,Local Purchase-Petrol,300.0
2022-12,2022-12-25,Local Purchase-Petrol,700.0
2022-12,2022-12-27,Local Purchase-Petrol,600.0
2022-12,2022-12-28,Local Purchase-Petrol,200.0
2022-12,2022-12-29,Local Purchase-Petrol,310.0
2022-12,2022-12-30,Local Purchase-Petrol,300.0
2022-12,2022-12-31,Local Purchase-Petrol,500.0
2022-12,2022-12-02,MBS Traders,80.0
2022-12,2022-12-03,MBS Traders,200.0
2022-12,2022-12-09,MBS Traders,599.0
2022-12,2022-12-15,MBS Traders,280.0
2022-12,2022-12-20,MBS Traders,36.0
2022-12,2022-12-21,MBS Traders,280.0
2022-12,2022-12-24,MBS Traders,269.0
2022-12,2022-12-26,MBS Traders,256.0
2022-12,2022-12-28,MBS Traders,290.0
2022-12,2022-12-30,MBS Traders,300.0
2022-12,2022-12-31,MBS Traders,395.0
2022-12,2022-12-14,Narayana Traders,4100.0
2022-12,2022-12-28,Narayana Traders,4100.0
2022-12,2022-12-12,Ranjith Loocos,2400.0
2022-12,2022-12-11,Royal Hypermarket-Ottapalam,73.0
2022-12,2022-12-13,Royal Hypermarket-Ottapalam,373.0
2022-12,2022-12-29,Royal Hypermarket-Ottapalam,270.0
2022-12,2022-12-14,Taha Enterprices,784.0
2022-12,2022-12-16,Taha Enterprices,5164.0
2022-12,2022-12-29,Taha Enterprices,6360.0
2022-11,2022-11-01,Babu Palakkad,920.0
2022-11,2022-11-12,Babu Palakkad,650.0
2022-11,2022-11-19,Babu Palakkad,1300.0
2022-11,2022-11-02,City Mart Supermarket,117.0
2022-11,2022-11-03,City Mart Supermarket,136.0
2022-11,2022-11-04,City Mart Supermarket,80.0
2022-11,2022-11-05,City Mart Supermarket,219.0
2022-11,2022-11-06,City Mart Supermarket,36.0
2022-11,2022-11-07,City Mart Supermarket,186.0
2022-11,2022-11-08,City Mart Supermarket,200.0
2022-11,2022-11-09,City Mart Supermarket,36.0
2022-11,2022-11-10,City Mart Supermarket,60.0
2022-11,2022-11-11,City Mart Supermarket,246.0
2022-11,2022-11-12,City Mart Supermarket,12.0
2022-11,2022-11-13,City Mart Supermarket,160.0
2022-11,2022-11-14,City Mart Supermarket,136.0
2022-11,2022-11-15,City Mart Supermarket,166.0
2022-11,2022-11-16,City Mart Supermarket,30.0
2022-11,2022-11-17,City Mart Supermarket,100.0
2022-11,2022-11-18,City Mart Supermarket,71.0
2022-11,2022-11-19,City Mart Supermarket,150.0
2022-11,2022-11-20,City Mart Supermarket,143.0
2022-11,2022-11-21,City Mart Supermarket,104.0
2022-11,2022-11-22,City Mart Supermarket,86.0
2022-11,2022-11-23,City Mart Supermarket,201.0
2022-11,2022-11-24,City Mart Supermarket,23.0
2022-11,2022-11-25,City Mart Supermarket,116.0
2022-11,2022-11-26,City Mart Supermarket,186.0
2022-11,2022-11-27,City Mart Supermarket,32.0
2022-11,2022-11-28,City Mart Supermarket,39.0
2022-11,2022-11-29,City Mart Supermarket,189.0
2022-11,2022-11-30,City Mart Supermarket,95.0
2022-11,2022-11-03,Essar Associates,5150.0
2022-11,2022-11-10,Essar Associates,5143.0
2022-11,2022-11-17,Essar Associates,3345.0
2022-11,2022-11-24,Essar Associates,3755.0
2022-11,2022-11-01,Faisal Pattambi,1419.0
2022-11,2022-11-04,Faisal Pattambi,1240.0
2022-11,2022-11-06,Faisal Pattambi,2480.0
2022-11,2022-11-09,Faisal Pattambi,1375.0
2022-11,2022-11-12,Faisal Pattambi,2280.0
2022-11,2022-11-17,Faisal Pattambi,1125.0
2022-11,2022-11-20,Faisal Pattambi,2728.0
2022-11,2022-11-26,Faisal Pattambi,2318.0
2022-11,2022-11-17,Five Star Traders,575.0
2022-11,2022-11-20,Five Star Traders,1040.0
2022-11,2022-11-21,Five Star Traders,409.0
2022-11,2022-11-25,Five Star Traders,1298.0
2022-11,2022-11-28,Five Star Traders,475.0
2022-11,2022-11-29,Five Star Traders,990.0
2022-11,2022-11-02,Isha Fresh Vegitables (Hisham),616.0
2022-11,2022-11-14,Isha Fresh Vegitables (Hisham),683.0
2022-11,2022-11-27,Isha Fresh Vegitables (Hisham),470.0
2022-11,2022-11-01,KTP Vegitables,532.0
2022-11,2022-11-02,KTP Vegitables,388.0
2022-11,2022-11-03,KTP Vegitables,354.0
2022-11,2022-11-04,KTP Vegitables,429.0
2022-11,2022-11-05,KTP Vegitables,287.0
2022-11,2022-11-07,KTP Vegitables,825.0
2022-11,2022-11-09,KTP Vegitables,340.0
2022-11,2022-11-10,KTP Vegitables,98.0
2022-11,2022-11-11,KTP Vegitables,547.0
2022-11,2022-11-12,KTP Vegitables,376.0
2022-11,2022-11-13,KTP Vegitables,329.0
2022-11,2022-11-14,KTP Vegitables,132.0
2022-11,2022-11-15,KTP Vegitables,30.0
2022-11,2022-11-16,KTP Vegitables,391.0
2022-11,2022-11-17,KTP Vegitables,560.0
2022-11,2022-11-19,KTP Vegitables,302.0
2022-11,2022-11-20,KTP Vegitables,333.0
2022-11,2022-11-22,KTP Vegitables,495.0
2022-11,2022-11-24,KTP Vegitables,393.0
2022-11,2022-11-25,KTP Vegitables,225.0
2022-11,2022-11-26,KTP Vegitables,293.0
2022-11,2022-11-28,KTP Vegitables,355.0
2022-11,2022-11-29,KTP Vegitables,497.0
2022-11,2022-11-30,KTP Vegitables,122.0
2022-11,2022-11-02,Koonathil Traders,43665.0
2022-11,2022-11-08,Koonathil Traders,3600.0
2022-11,2022-11-19,Koonathil Traders,32475.0
2022-11,2022-11-26,Koonathil Traders,824.0
2022-11,2022-11-07,Lakhsyam Foods,28078.0
2022-11,2022-11-23,Lakhsyam Foods,5672.0
2022-11,2022-11-01,Local Purchase,84.0
2022-11,2022-11-02,Local Purchase,270.0
2022-11,2022-11-06,Local Purchase,383.0
2022-11,2022-11-07,Local Purchase,874.0
2022-11,2022-11-09,Local Purchase,80.0
2022-11,2022-11-11,Local Purchase,467.0
2022-11,2022-11-12,Local Purchase,270.0
2022-11,2022-11-14,Local Purchase,1637.0
2022-11,2022-11-15,Local Purchase,165.0
2022-11,2022-11-16,Local Purchase,280.0
2022-11,2022-11-17,Local Purchase,75.0
2022-11,2022-11-18,Local Purchase,951.0
2022-11,2022-11-23,Local Purchase,30.0
2022-11,2022-11-24,Local Purchase,268.0
2022-11,2022-11-27,Local Purchase,750.0
2022-11,2022-11-30,Local Purchase,505.0
2022-11,2022-11-03,Local Purchase-Gas AGency,1590.0
2022-11,2022-11-07,Local Purchase-Gas AGency,1590.0
2022-11,2022-11-12,Local Purchase-Gas AGency,1780.0
2022-11,2022-11-14,Local Purchase-Gas AGency,1780.0
2022-11,2022-11-19,Local Purchase-Gas AGency,1780.0
2022-11,2022-11-22,Local Purchase-Gas AGency,1780.0
2022-11,2022-11-26,Local Purchase-Gas AGency,1780.0
2022-11,2022-11-29,Local Purchase-Gas AGency,1780.0
2022-11,2022-11-01,Local Purchase-Petrol,100.0
2022-11,2022-11-02,Local Purchase-Petrol,860.0
2022-11,2022-11-03,Local Purchase-Petrol,400.0
2022-11,2022-11-04,Local Purchase-Petrol,300.0
2022-11,2022-11-05,Local Purchase-Petrol,100.0
2022-11,2022-11-06,Local Purchase-Petrol,500.0
2022-11,2022-11-07,Local Purchase-Petrol,700.0
2022-11,2022-11-08,Local Purchase-Petrol,80.0
2022-11,2022-11-09,Local Purchase-Petrol,100.0
2022-11,2022-11-10,Local Purchase-Petrol,400.0
2022-11,2022-11-11,Local Purchase-Petrol,260.0
2022-11,2022-11-12,Local Purchase-Petrol,685.0
2022-11,2022-11-13,Local Purchase-Petrol,300.0
2022-11,2022-11-14,Local Purchase-Petrol,500.0
2022-11,2022-11-15,Local Purchase-Petrol,400.0
2022-11,2022-11-16,Local Purchase-Petrol,300.0
2022-11,2022-11-17,Local Purchase-Petrol,100.0
2022-11,2022-11-18,Local Purchase-Petrol,370.0
2022-11,2022-11-19,Local Purchase-Petrol,300.0
2022-11,2022-11-20,Local Purchase-Petrol,200.0
2022-11,2022-11-21,Local Purchase-Petrol,400.0
2022-11,2022-11-22,Local Purchase-Petrol,300.0
2022-11,2022-11-23,Local Purchase-Petrol,300.0
2022-11,2022-11-25,Local Purchase-Petrol,300.0
2022-11,2022-11-26,Local Purchase-Petrol,300.0
2022-11,2022-11-28,Local Purchase-Petrol,600.0
2022-11,2022-11-29,Local Purchase-Petrol,300.0
2022-11,2022-11-30,Local Purchase-Petrol,200.0
2022-11,2022-11-04,MBS Traders,531.0
2022-11,2022-11-05,MBS Traders,1110.0
2022-11,2022-11-08,MBS Traders,80.0
2022-11,2022-11-09,MBS Traders,225.0
2022-11,2022-11-10,MBS Traders,88.0
2022-11,2022-11-11,MBS Traders,1678.0
2022-11,2022-11-14,MBS Traders,55.0
2022-11,2022-11-18,MBS Traders,200.0
2022-11,2022-11-21,MBS Traders,215.0
2022-11,2022-11-26,MBS Traders,580.0
2022-11,2022-11-26,Mansoor Traders Pattambi,311.0
2022-11,2022-11-02,Narayana Traders,6030.0
2022-11,2022-11-15,Narayana Traders,4100.0
2022-11,2022-11-30,Narayana Traders,4100.0
2022-11,2022-11-01,Ranjith Loocos,2228.0
2022-11,2022-11-11,Royal Hypermarket-Ottapalam,180.0
2022-11,2022-11-22,Taha Enterprices,4958.0
2022-11,2022-11-28,Taha Enterprices,1050.0
2022-10,2022-10-08,Babu Palakkad,2390.0
2022-10,2022-10-11,Babu Palakkad,1010.0
2022-10,2022-10-18,Babu Palakkad,650.0
2022-10,2022-10-25,Babu Palakkad,650.0
2022-10,2022-10-01,City Mart Supermarket,183.0
2022-10,2022-10-02,City Mart Supermarket,144.0
2022-10,2022-10-03,City Mart Supermarket,46.0
2022-10,2022-10-04,City Mart Supermarket,177.0
2022-10,2022-10-05,City Mart Supermarket,83.0
2022-10,2022-10-06,City Mart Supermarket,124.0
2022-10,2022-10-07,City Mart Supermarket,207.0
2022-10,2022-10-08,City Mart Supermarket,58.0
2022-10,2022-10-09,City Mart Supermarket,155.0
2022-10,2022-10-10,City Mart Supermarket,262.0
2022-10,2022-10-11,City Mart Supermarket,316.0
2022-10,2022-10-12,City Mart Supermarket,271.0
2022-10,2022-10-14,City Mart Supermarket,176.0
2022-10,2022-10-15,City Mart Supermarket,50.0
2022-10,2022-10-16,City Mart Supermarket,140.0
2022-10,2022-10-17,City Mart Supermarket,1141.0
2022-10,2022-10-18,City Mart Supermarket,92.0
2022-10,2022-10-19,City Mart Supermarket,234.0
2022-10,2022-10-20,City Mart Supermarket,184.0
2022-10,2022-10-21,City Mart Supermarket,210.0
2022-10,2022-10-22,City Mart Supermarket,50.0
2022-10,2022-10-23,City Mart Supermarket,194.0
2022-10,2022-10-24,City Mart Supermarket,83.0
2022-10,2022-10-25,City Mart Supermarket,44.0
2022-10,2022-10-26,City Mart Supermarket,316.0
2022-10,2022-10-27,City Mart Supermarket,30.0
2022-10,2022-10-29,City Mart Supermarket,205.0
2022-10,2022-10-30,City Mart Supermarket,208.0
2022-10,2022-10-06,Essar Associates,2738.0
2022-10,2022-10-13,Essar Associates,5478.0
2022-10,2022-10-20,Essar Associates,3625.0
2022-10,2022-10-27,Essar Associates,4185.0
2022-10,2022-10-01,Faisal Pattambi,1505.0
2022-10,2022-10-05,Faisal Pattambi,1254.0
2022-10,2022-10-08,Faisal Pattambi,1250.0
2022-10,2022-10-10,Faisal Pattambi,2709.0
2022-10,2022-10-11,Faisal Pattambi,2600.0
2022-10,2022-10-14,Faisal Pattambi,1425.0
2022-10,2022-10-17,Faisal Pattambi,1290.0
2022-10,2022-10-19,Faisal Pattambi,1375.0
2022-10,2022-10-23,Faisal Pattambi,1420.0
2022-10,2022-10-24,Faisal Pattambi,1250.0
2022-10,2022-10-27,Faisal Pattambi,1250.0
2022-10,2022-10-29,Faisal Pattambi,1950.0
2022-10,2022-10-06,Isha Fresh Vegitables (Hisham),640.0
2022-10,2022-10-16,Isha Fresh Vegitables (Hisham),571.0
2022-10,2022-10-01,KTP Vegitables,606.0
2022-10,2022-10-03,KTP Vegitables,317.0
2022-10,2022-10-04,KTP Vegitables,1057.0
2022-10,2022-10-05,KTP Vegitables,468.0
2022-10,2022-10-06,KTP Vegitables,266.0
2022-10,2022-10-07,KTP Vegitables,749.0
2022-10,2022-10-09,KTP Vegitables,289.0
2022-10,2022-10-10,KTP Vegitables,926.0
2022-10,2022-10-11,KTP Vegitables,720.0
2022-10,2022-10-12,KTP Vegitables,379.0
2022-10,2022-10-13,KTP Vegitables,444.0
2022-10,2022-10-14,KTP Vegitables,828.0
2022-10,2022-10-16,KTP Vegitables,365.0
2022-10,2022-10-17,KTP Vegitables,320.0
2022-10,2022-10-18,KTP Vegitables,194.0
2022-10,2022-10-19,KTP Vegitables,574.0
2022-10,2022-10-20,KTP Vegitables,378.0
2022-10,2022-10-21,KTP Vegitables,331.0
2022-10,2022-10-23,KTP Vegitables,434.0
2022-10,2022-10-24,KTP Vegitables,742.0
2022-10,2022-10-25,KTP Vegitables,378.0
2022-10,2022-10-27,KTP Vegitables,351.0
2022-10,2022-10-28,KTP Vegitables,402.0
2022-10,2022-10-29,KTP Vegitables,584.0
2022-10,2022-10-30,KTP Vegitables,363.0
2022-10,2022-10-05,Koonathil Traders,1475.0
2022-10,2022-10-07,Koonathil Traders,41990.0
2022-10,2022-10-17,Koonathil Traders,32262.0
2022-10,2022-10-19,Koonathil Traders,13166.0
2022-10,2022-10-10,Lakhsyam Foods,35817.0
2022-10,2022-10-01,Local Purchase,196.0
2022-10,2022-10-03,Local Purchase,80.0
2022-10,2022-10-04,Local Purchase,304.0
2022-10,2022-10-05,Local Purchase,468.0
2022-10,2022-10-12,Local Purchase,585.0
2022-10,2022-10-17,Local Purchase,50.0
2022-10,2022-10-18,Local Purchase,40.0
2022-10,2022-10-19,Local Purchase,266.0
2022-10,2022-10-23,Local Purchase,1524.0
2022-10,2022-10-24,Local Purchase,375.0
2022-10,2022-10-26,Local Purchase,577.0
2022-10,2022-10-27,Local Purchase,40.0
2022-10,2022-10-29,Local Purchase,20.0
2022-10,2022-10-30,Local Purchase,90.0
2022-10,2022-10-08,Local Purchase-Gas AGency,1700.0
2022-10,2022-10-12,Local Purchase-Gas AGency,1700.0
2022-10,2022-10-15,Local Purchase-Gas AGency,1700.0
2022-10,2022-10-19,Local Purchase-Gas AGency,3400.0
2022-10,2022-10-24,Local Purchase-Gas AGency,1700.0
2022-10,2022-10-26,Local Purchase-Gas AGency,1700.0
2022-10,2022-10-31,Local Purchase-Gas AGency,1700.0
2022-10,2022-10-01,Local Purchase-Petrol,650.0
2022-10,2022-10-02,Local Purchase-Petrol,500.0
2022-10,2022-10-03,Local Purchase-Petrol,300.0
2022-10,2022-10-04,Local Purchase-Petrol,300.0
2022-10,2022-10-05,Local Purchase-Petrol,511.0
2022-10,2022-10-06,Local Purchase-Petrol,700.0
2022-10,2022-10-09,Local Purchase-Petrol,50.0
2022-10,2022-10-10,Local Purchase-Petrol,600.0
2022-10,2022-10-11,Local Purchase-Petrol,1000.0
2022-10,2022-10-12,Local Purchase-Petrol,400.0
2022-10,2022-10-13,Local Purchase-Petrol,600.0
2022-10,2022-10-14,Local Purchase-Petrol,300.0
2022-10,2022-10-15,Local Purchase-Petrol,885.0
2022-10,2022-10-16,Local Purchase-Petrol,400.0
2022-10,2022-10-17,Local Purchase-Petrol,300.0
2022-10,2022-10-18,Local Purchase-Petrol,400.0
2022-10,2022-10-19,Local Purchase-Petrol,200.0
2022-10,2022-10-20,Local Purchase-Petrol,270.0
2022-10,2022-10-21,Local Purchase-Petrol,400.0
2022-10,2022-10-22,Local Purchase-Petrol,300.0
2022-10,2022-10-23,Local Purchase-Petrol,600.0
2022-10,2022-10-25,Local Purchase-Petrol,500.0
2022-10,2022-10-26,Local Purchase-Petrol,300.0
2022-10,2022-10-27,Local Purchase-Petrol,300.0
2022-10,2022-10-28,Local Purchase-Petrol,400.0
2022-10,2022-10-30,Local Purchase-Petrol,500.0
2022-10,2022-10-31,Local Purchase-Petrol,300.0
2022-10,2022-10-01,MBS Traders,1142.0
2022-10,2022-10-04,MBS Traders,330.0
2022-10,2022-10-07,MBS Traders,185.0
2022-10,2022-10-10,MBS Traders,1843.0
2022-10,2022-10-12,MBS Traders,1611.0
2022-10,2022-10-14,MBS Traders,90.0
2022-10,2022-10-15,MBS Traders,400.0
2022-10,2022-10-22,MBS Traders,1506.0
2022-10,2022-10-27,MBS Traders,347.0
2022-10,2022-10-30,MBS Traders,265.0
2022-10,2022-10-31,MBS Traders,1513.0
2022-10,2022-10-08,Mansoor Traders Pattambi,361.0
2022-10,2022-10-04,Mehru Stores,895.0
2022-10,2022-10-26,Mehru Stores,1030.0
2022-10,2022-10-05,Narayana Traders,4020.0
2022-10,2022-10-18,Narayana Traders,6030.0
2022-10,2022-10-16,Ranjith Loocos,2120.0
2022-10,2022-10-20,Royal Hypermarket-Ottapalam,308.0
2022-10,2022-10-07,Taha Enterprices,5433.0
2022-10,2022-10-28,Taha Enterprices,7599.0
2022-09,2022-09-01,Essar Associates,4128.0
2022-09,2022-09-07,Essar Associates,3958.0
2022-09,2022-09-15,Essar Associates,4093.0
2022-09,2022-09-22,Essar Associates,3160.0
2022-09,2022-09-29,Essar Associates,5611.0
2022-09,2022-09-01,Koonathil Traders,105.0
2022-09,2022-09-16,Koonathil Traders,43924.0
2022-09,2022-09-03,Lakhsyam Foods,25219.0
2022-09,2022-09-12,Narayana Traders,6030.0
2022-09,2022-09-02,TAHA Traders,2708.0
2022-09,2022-09-09,TAHA Traders,3732.0
2022-09,2022-09-22,TAHA Traders,4172.0
